returned;Order ID;row_id;order_id;order_date;ship_date;ship_mode;customer_id;customer_name;segment;country;city;state;postal_code;region;product_id;category;subcategory;product_name;sales;quantity;discount;profit;person;region_1
Yes    ;CA-2017-105158;5283;CA-2017-105158;2017/09/05 00:00:00.000;2017/09/10 00:00:00.000;Standard Class;SP-20860;Sung Pak              ;Corporate  ;United States;Rochester        ;Minnesota           ;55901;Central;OFF-PA-10001970;Office Supplies;Paper      ;Xerox 1881                                                                                                                     ;36,84;3;0,0;17.3148;Kelly Williams   ;Central
Yes    ;CA-2017-105158;5282;CA-2017-105158;2017/09/05 00:00:00.000;2017/09/10 00:00:00.000;Standard Class;SP-20860;Sung Pak              ;Corporate  ;United States;Rochester        ;Minnesota           ;55901;Central;FUR-FU-10001706;Furniture      ;Furnishings;Longer-Life Soft White Bulbs                                                                                                   ;6,16;2;0,0;2.9568;Kelly Williams   ;Central
Yes    ;CA-2017-105158;5283;CA-2017-105158;2017/09/05 00:00:00.000;2017/09/10 00:00:00.000;Standard Class;SP-20860;Sung Pak              ;Corporate  ;United States;Rochester        ;Minnesota           ;55901;Central;OFF-PA-10001970;Office Supplies;Paper      ;Xerox 1881                                                                                                                     ;36,84;3;0,0;17.3148;Kelly Williams   ;Central
Yes    ;CA-2017-107678;6612;CA-2017-107678;2017/04/21 00:00:00.000;2017/04/28 00:00:00.000;Standard Class;JK-16090;Juliana Krohn         ;Consumer   ;United States;Louisville       ;Kentucky            ;40214;South  ;FUR-CH-10001891;Furniture      ;Chairs     ;Global Deluxe Office Fabric Chairs                                                                                             ;191,96;2;0,0;51.8292;Cassandra Brandow;South  
Yes    ;CA-2017-107678;6613;CA-2017-107678;2017/04/21 00:00:00.000;2017/04/28 00:00:00.000;Standard Class;JK-16090;Juliana Krohn         ;Consumer   ;United States;Louisville       ;Kentucky            ;40214;South  ;OFF-BI-10002215;Office Supplies;Binders    ;"Wilson Jones Hanging View Binder, White, 1""                                                                                    ";21,3;3;0,0;9.798;Cassandra Brandow;South  
Yes    ;CA-2017-107678;6614;CA-2017-107678;2017/04/21 00:00:00.000;2017/04/28 00:00:00.000;Standard Class;JK-16090;Juliana Krohn         ;Consumer   ;United States;Louisville       ;Kentucky            ;40214;South  ;TEC-PH-10002103;Technology     ;Phones     ;Jabra SPEAK 410                                                                                                                ;469,95;5;0,0;131.586;Cassandra Brandow;South  
Yes    ;CA-2017-107678;6615;CA-2017-107678;2017/04/21 00:00:00.000;2017/04/28 00:00:00.000;Standard Class;JK-16090;Juliana Krohn         ;Consumer   ;United States;Louisville       ;Kentucky            ;40214;South  ;FUR-FU-10003394;Furniture      ;Furnishings;"Tenex ""The Solids"" Textured Chair Mats                                                                                         ";209,88;3;0,0;35.6796;Cassandra Brandow;South  
Yes    ;CA-2017-107678;6612;CA-2017-107678;2017/04/21 00:00:00.000;2017/04/28 00:00:00.000;Standard Class;JK-16090;Juliana Krohn         ;Consumer   ;United States;Louisville       ;Kentucky            ;40214;South  ;FUR-CH-10001891;Furniture      ;Chairs     ;Global Deluxe Office Fabric Chairs                                                                                             ;191,96;2;0,0;51.8292;Cassandra Brandow;South  
Yes    ;CA-2017-107678;6613;CA-2017-107678;2017/04/21 00:00:00.000;2017/04/28 00:00:00.000;Standard Class;JK-16090;Juliana Krohn         ;Consumer   ;United States;Louisville       ;Kentucky            ;40214;South  ;OFF-BI-10002215;Office Supplies;Binders    ;"Wilson Jones Hanging View Binder, White, 1""                                                                                    ";21,3;3;0,0;9.798;Cassandra Brandow;South  
Yes    ;CA-2017-107678;6614;CA-2017-107678;2017/04/21 00:00:00.000;2017/04/28 00:00:00.000;Standard Class;JK-16090;Juliana Krohn         ;Consumer   ;United States;Louisville       ;Kentucky            ;40214;South  ;TEC-PH-10002103;Technology     ;Phones     ;Jabra SPEAK 410                                                                                                                ;469,95;5;0,0;131.586;Cassandra Brandow;South  
Yes    ;CA-2017-107678;6615;CA-2017-107678;2017/04/21 00:00:00.000;2017/04/28 00:00:00.000;Standard Class;JK-16090;Juliana Krohn         ;Consumer   ;United States;Louisville       ;Kentucky            ;40214;South  ;FUR-FU-10003394;Furniture      ;Furnishings;"Tenex ""The Solids"" Textured Chair Mats                                                                                         ";209,88;3;0,0;35.6796;Cassandra Brandow;South  
Yes    ;CA-2017-107678;6612;CA-2017-107678;2017/04/21 00:00:00.000;2017/04/28 00:00:00.000;Standard Class;JK-16090;Juliana Krohn         ;Consumer   ;United States;Louisville       ;Kentucky            ;40214;South  ;FUR-CH-10001891;Furniture      ;Chairs     ;Global Deluxe Office Fabric Chairs                                                                                             ;191,96;2;0,0;51.8292;Cassandra Brandow;South  
Yes    ;CA-2017-107678;6613;CA-2017-107678;2017/04/21 00:00:00.000;2017/04/28 00:00:00.000;Standard Class;JK-16090;Juliana Krohn         ;Consumer   ;United States;Louisville       ;Kentucky            ;40214;South  ;OFF-BI-10002215;Office Supplies;Binders    ;"Wilson Jones Hanging View Binder, White, 1""                                                                                    ";21,3;3;0,0;9.798;Cassandra Brandow;South  
Yes    ;CA-2017-107678;6614;CA-2017-107678;2017/04/21 00:00:00.000;2017/04/28 00:00:00.000;Standard Class;JK-16090;Juliana Krohn         ;Consumer   ;United States;Louisville       ;Kentucky            ;40214;South  ;TEC-PH-10002103;Technology     ;Phones     ;Jabra SPEAK 410                                                                                                                ;469,95;5;0,0;131.586;Cassandra Brandow;South  
Yes    ;CA-2017-107678;6615;CA-2017-107678;2017/04/21 00:00:00.000;2017/04/28 00:00:00.000;Standard Class;JK-16090;Juliana Krohn         ;Consumer   ;United States;Louisville       ;Kentucky            ;40214;South  ;FUR-FU-10003394;Furniture      ;Furnishings;"Tenex ""The Solids"" Textured Chair Mats                                                                                         ";209,88;3;0,0;35.6796;Cassandra Brandow;South  
Yes    ;CA-2017-107678;6612;CA-2017-107678;2017/04/21 00:00:00.000;2017/04/28 00:00:00.000;Standard Class;JK-16090;Juliana Krohn         ;Consumer   ;United States;Louisville       ;Kentucky            ;40214;South  ;FUR-CH-10001891;Furniture      ;Chairs     ;Global Deluxe Office Fabric Chairs                                                                                             ;191,96;2;0,0;51.8292;Cassandra Brandow;South  
Yes    ;CA-2017-107678;6613;CA-2017-107678;2017/04/21 00:00:00.000;2017/04/28 00:00:00.000;Standard Class;JK-16090;Juliana Krohn         ;Consumer   ;United States;Louisville       ;Kentucky            ;40214;South  ;OFF-BI-10002215;Office Supplies;Binders    ;"Wilson Jones Hanging View Binder, White, 1""                                                                                    ";21,3;3;0,0;9.798;Cassandra Brandow;South  
Yes    ;CA-2017-107678;6614;CA-2017-107678;2017/04/21 00:00:00.000;2017/04/28 00:00:00.000;Standard Class;JK-16090;Juliana Krohn         ;Consumer   ;United States;Louisville       ;Kentucky            ;40214;South  ;TEC-PH-10002103;Technology     ;Phones     ;Jabra SPEAK 410                                                                                                                ;469,95;5;0,0;131.586;Cassandra Brandow;South  
Yes    ;CA-2017-107678;6615;CA-2017-107678;2017/04/21 00:00:00.000;2017/04/28 00:00:00.000;Standard Class;JK-16090;Juliana Krohn         ;Consumer   ;United States;Louisville       ;Kentucky            ;40214;South  ;FUR-FU-10003394;Furniture      ;Furnishings;"Tenex ""The Solids"" Textured Chair Mats                                                                                         ";209,88;3;0,0;35.6796;Cassandra Brandow;South  
Yes    ;CA-2017-109736;4719;CA-2017-109736;2017/10/10 00:00:00.000;2017/10/11 00:00:00.000;First Class   ;DJ-13420;Denny Joy             ;Corporate  ;United States;San Francisco    ;California          ;94109;West   ;OFF-PA-10004101;Office Supplies;Paper      ;Xerox 1894                                                                                                                     ;45,36;7;0,0;21.7728;Anna Andreadi    ;West   
Yes    ;CA-2017-110814;8401;CA-2017-110814;2017/12/05 00:00:00.000;2017/12/09 00:00:00.000;Second Class  ;BD-11635;Brian Derr            ;Consumer   ;United States;New York City    ;New York            ;10009;East   ;OFF-BI-10002026;Office Supplies;Binders    ;Avery Arch Ring Binders                                                                                                        ;232,4;5;0,2;78.435;Chuck Magee      ;East   
Yes    ;CA-2017-110814;8402;CA-2017-110814;2017/12/05 00:00:00.000;2017/12/09 00:00:00.000;Second Class  ;BD-11635;Brian Derr            ;Consumer   ;United States;New York City    ;New York            ;10009;East   ;FUR-CH-10003535;Furniture      ;Chairs     ;Global Armless Task Chair, Royal Blue                                                                                          ;164,646;3;0,1;12.8058;Chuck Magee      ;East   
Yes    ;CA-2017-110814;8403;CA-2017-110814;2017/12/05 00:00:00.000;2017/12/09 00:00:00.000;Second Class  ;BD-11635;Brian Derr            ;Consumer   ;United States;New York City    ;New York            ;10009;East   ;OFF-PA-10004156;Office Supplies;Paper      ;Xerox 188                                                                                                                      ;22,68;2;0,0;11.1132;Chuck Magee      ;East   
Yes    ;CA-2017-110814;8401;CA-2017-110814;2017/12/05 00:00:00.000;2017/12/09 00:00:00.000;Second Class  ;BD-11635;Brian Derr            ;Consumer   ;United States;New York City    ;New York            ;10009;East   ;OFF-BI-10002026;Office Supplies;Binders    ;Avery Arch Ring Binders                                                                                                        ;232,4;5;0,2;78.435;Chuck Magee      ;East   
Yes    ;CA-2017-110814;8402;CA-2017-110814;2017/12/05 00:00:00.000;2017/12/09 00:00:00.000;Second Class  ;BD-11635;Brian Derr            ;Consumer   ;United States;New York City    ;New York            ;10009;East   ;FUR-CH-10003535;Furniture      ;Chairs     ;Global Armless Task Chair, Royal Blue                                                                                          ;164,646;3;0,1;12.8058;Chuck Magee      ;East   
Yes    ;CA-2017-110814;8403;CA-2017-110814;2017/12/05 00:00:00.000;2017/12/09 00:00:00.000;Second Class  ;BD-11635;Brian Derr            ;Consumer   ;United States;New York City    ;New York            ;10009;East   ;OFF-PA-10004156;Office Supplies;Paper      ;Xerox 188                                                                                                                      ;22,68;2;0,0;11.1132;Chuck Magee      ;East   
Yes    ;CA-2017-110814;8401;CA-2017-110814;2017/12/05 00:00:00.000;2017/12/09 00:00:00.000;Second Class  ;BD-11635;Brian Derr            ;Consumer   ;United States;New York City    ;New York            ;10009;East   ;OFF-BI-10002026;Office Supplies;Binders    ;Avery Arch Ring Binders                                                                                                        ;232,4;5;0,2;78.435;Chuck Magee      ;East   
Yes    ;CA-2017-110814;8402;CA-2017-110814;2017/12/05 00:00:00.000;2017/12/09 00:00:00.000;Second Class  ;BD-11635;Brian Derr            ;Consumer   ;United States;New York City    ;New York            ;10009;East   ;FUR-CH-10003535;Furniture      ;Chairs     ;Global Armless Task Chair, Royal Blue                                                                                          ;164,646;3;0,1;12.8058;Chuck Magee      ;East   
Yes    ;CA-2017-110814;8403;CA-2017-110814;2017/12/05 00:00:00.000;2017/12/09 00:00:00.000;Second Class  ;BD-11635;Brian Derr            ;Consumer   ;United States;New York City    ;New York            ;10009;East   ;OFF-PA-10004156;Office Supplies;Paper      ;Xerox 188                                                                                                                      ;22,68;2;0,0;11.1132;Chuck Magee      ;East   
Yes    ;CA-2017-111948;9314;CA-2017-111948;2017/11/11 00:00:00.000;2017/11/11 00:00:00.000;Same Day      ;AG-10495;Andrew Gjertsen       ;Corporate  ;United States;Detroit          ;Michigan            ;48234;Central;OFF-ST-10003282;Office Supplies;Storage    ;Advantus 10-Drawer Portable Organizer, Chrome Metal Frame, Smoke Drawers                                                       ;418,32;7;0,0;117.1296;Kelly Williams   ;Central
Yes    ;CA-2017-111948;9315;CA-2017-111948;2017/11/11 00:00:00.000;2017/11/11 00:00:00.000;Same Day      ;AG-10495;Andrew Gjertsen       ;Corporate  ;United States;Detroit          ;Michigan            ;48234;Central;OFF-AP-10002311;Office Supplies;Appliances ;Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter                                                   ;123,858;2;0,1;46.7908;Kelly Williams   ;Central
